# FeatureNumber	PValue
239.0	4.255977299927393e-08
240.0	1.454340375408704e-147
241.0	2.7167869544307856e-06
242.0	0.0
243.0	0.0
244.0	0.00017630681105089638
245.0	7.001530701742525e-15
246.0	0.0
247.0	2.3363093293767392e-49
248.0	3.7335221377674294e-08
249.0	1.1447297656427576e-05
250.0	9.543585901961301e-111
251.0	1.178728694472769e-253
252.0	2.8709592138153964e-14
253.0	3.1655648719301823e-125
254.0	2.5638127731338156e-84
255.0	8.398617422018158e-26
256.0	3.107071052952916e-275
257.0	2.6206519828140643e-124
258.0	5.636294570568177e-264
259.0	3.6783104893859204e-24
260.0	6.787971191666777e-12
261.0	2.8674666726418205e-217
262.0	2.701588560668104e-22
263.0	9.93519455495409e-33
264.0	1.33064409802143e-113
265.0	1.0503342116784383e-111
266.0	6.079418035322953e-107
267.0	6.063268534644289e-13
268.0	1.0429907926521294e-21
269.0	0.008925780518125693
270.0	0.3123050644488862
271.0	0.2965723936121575
272.0	5.916675274605156e-13
273.0	0.29873153343550846
274.0	0.3858433196463758
275.0	1.7801896251787364e-52
276.0	2.23916148095313e-58
277.0	2.63223404136408e-40
278.0	3.263958248273721e-119
279.0	2.065379433167573e-66
280.0	1.7218659139521163e-185
281.0	3.91897283309303e-243
282.0	0.0
283.0	6.939428123192278e-215
284.0	6.386075040095269e-69
285.0	0.00697796293057283
286.0	0.0416052901708599
287.0	5.294263134295427e-09
288.0	1.769303992675233e-77
289.0	1.6283805724491676e-167
290.0	2.964401982984948e-82
291.0	1.586983156216963e-97
292.0	9.873867519204268e-132
293.0	0.0
294.0	0.0
295.0	2.0088150341016984e-10
296.0	1.2970006046927943e-08
297.0	8.779999742879676e-20
298.0	8.398617422018158e-26
299.0	4.0348204682549826e-82
300.0	4.0348204682549826e-82
301.0	1.4342230058202785e-59
302.0	1.265781588005537e-128
303.0	8.441968116818725e-15
304.0	3.974317319916703e-10
305.0	0.000346579986345925
306.0	1.064229263695721e-24
307.0	2.143313701451427e-149
308.0	1.066792109663591e-28
309.0	1.8448486460237342e-189
310.0	8.398617422018158e-26
311.0	8.398617422018158e-26
312.0	1.6160695301668505e-25
313.0	1.7224963034955418e-39
314.0	8.398617422018158e-26
315.0	8.42893662051962e-53
316.0	8.339464853422832e-18
317.0	2.7527893435191823e-16
318.0	5.086406825381282e-54
319.0	5.086406825381282e-54
320.0	0.03951228348369575
321.0	2.2528877940061183e-57
322.0	7.39014379179878e-56
323.0	6.042458040245799e-06
324.0	0.0
325.0	0.0
326.0	1.4087569708983316e-129
327.0	3.004366109277218e-145
328.0	5.887447199660368e-253
329.0	1.8484335717427275e-52
330.0	0.008639877125006678
331.0	0.0
332.0	0.0
333.0	0.0019188827799171177
334.0	1.9151087196729098e-15
335.0	5.776514401251414e-30
336.0	0.0
337.0	0.0
338.0	7.037788561212232e-77
339.0	6.111496027933702e-08
340.0	1.834450343823752e-221
341.0	0.0
342.0	0.0
343.0	9.678317645304717e-47
344.0	5.486499217286365e-159
345.0	1.049535620550356e-40
346.0	2.3796247574672298e-49
347.0	3.0631325394844267e-161
348.0	6.913206203617535e-250
349.0	2.4243587766907488e-12
350.0	0.0
351.0	0.0
352.0	0.0
353.0	1.2445996321386595e-248
354.0	0.0
355.0	0.0
356.0	0.0
357.0	9.037879090199892e-44
358.0	1.302727269058512e-66
359.0	7.102768180972334e-35
360.0	3.258648453692598e-33
361.0	9.956270289143232e-07
362.0	0.012806757681731055
363.0	4.820216633915547e-304
364.0	4.039095842958327e-73
365.0	4.083349437850787e-54
366.0	0.009182984470525516
367.0	0.017792890498746456
368.0	3.7169518714095497e-135
369.0	1.1709493936117672e-136
370.0	1.9118505312481834e-62
371.0	1.1713194152417135e-123
372.0	0.021899235622055237
373.0	4.135626503196618e-11
374.0	3.283600307589966e-108
375.0	1.4085670653407716e-67
376.0	3.5104092687404386e-125
377.0	4.2163425941870123e-103
378.0	1.8006741147191174e-163
379.0	2.0501864764358577e-34
380.0	1.2248941572874076e-195
381.0	7.3560886335917e-171
382.0	1.4182767860029418e-32
383.0	6.702922276548731e-18
384.0	9.249507177273278e-08
385.0	0.2985581705866036
386.0	0.05696830722801956
387.0	1.166855415320197e-13
388.0	9.624862922191662e-107
389.0	4.4297186592672404e-92
390.0	1.1417753357663656e-09
391.0	1.8262683431168834e-20
392.0	4.348156460174458e-06
393.0	0.2799946751595747
394.0	0.005348964668010716
395.0	0.0002722889964667207
396.0	0.0002722889964667207
397.0	0.0034292222176793355
398.0	5.5367237626710636e-33
399.0	2.0557588855434747e-60
400.0	0.0
401.0	0.0
402.0	0.0
403.0	0.0
404.0	3.892777720161732e-139
405.0	0.0
406.0	1.4040481709157276e-38
407.0	1.6567706455119943e-23
408.0	4.276929922568959e-26
409.0	1.4108053274223954e-39
410.0	6.254894864292832e-14
411.0	1.6042925867726767e-36
412.0	2.306072749378971e-139
413.0	6.723791844631575e-23
414.0	5.530939618958084e-117
415.0	1.1363241131157097e-19
416.0	4.93461299559859e-38
417.0	1.0737571994829712e-26
418.0	9.228462470251285e-18
419.0	4.1338664198919663e-181
420.0	2.8950954490146836e-123
421.0	8.7383744227941e-05
422.0	8.271898587634568e-129
423.0	7.781865185602772e-108
424.0	0.3706804387990766
425.0	0.582934119488274
426.0	0.9573082331500888
427.0	1.0824333352232093e-104
428.0	3.7834803975779275e-221
429.0	0.0001239764848356546
430.0	5.768220164183562e-13
431.0	7.071885074379172e-93
432.0	3.109276395466179e-271
433.0	0.0
434.0	1.5558958037540587e-07
435.0	1.5558958037540587e-07
436.0	1.5558958037540587e-07
437.0	1.5558958037540587e-07
438.0	1.3668967164422062e-11
439.0	0.00021286891480965333
440.0	2.5859992985392037e-05
441.0	1.2084205727449928e-06
442.0	1.4948230432445792e-16
443.0	3.5940139200887193e-41
444.0	0.402256540404277
445.0	7.20839788496022e-22
446.0	1.3740140015344503e-57
447.0	1.1535885741793552e-32
448.0	3.553010630323314e-88
449.0	6.478755308624648e-162
450.0	0.0
451.0	4.489342142923531e-10
452.0	1.3282781145511942e-11
453.0	2.976003327690991e-16
454.0	5.01607492500503e-221
455.0	2.9507383456179135e-22
456.0	2.888413370304196e-24
457.0	8.891508988914363e-14
458.0	3.0468079071013077e-05
459.0	0.000122691764733945
460.0	2.9962735732430963e-07
461.0	1.4948925345678025e-09
462.0	1.2762669212012256e-15
463.0	1.5987342070012023e-22
464.0	2.412533739722226e-52
465.0	2.4355543622316197e-20
466.0	0.4050542818585409
467.0	3.807601595690981e-207
468.0	0.21731143630197644
469.0	4.897655664742231e-215
470.0	3.3391296588669755e-09
471.0	1.8741718680944523e-07
472.0	7.58287218236855e-39
473.0	2.859573972869869e-19
474.0	3.682052839979382e-27
475.0	7.05847097461877e-21
476.0	2.0782554763525626e-205
477.0	0.0031562088695719897
478.0	0.0
479.0	3.6228455522237825e-274
480.0	0.0
481.0	1.9909100386829793e-39
482.0	1.97413457480314e-54
483.0	0.0014123817515388317
484.0	6.659182528099323e-71
485.0	1.7408245075206737e-112
486.0	6.247185193673002e-200
487.0	8.739836001018227e-151
488.0	0.00981614356989719
489.0	0.8026981204873246
490.0	0.38585889793861855
491.0	1.7135967876284785e-18
492.0	3.329406683576498e-76
493.0	3.489743632574563e-26
494.0	2.2592077389450732e-71
495.0	1.072979128181719e-182
496.0	0.280977953234324
497.0	0.00034073094833748105
498.0	4.978477520517455e-22
499.0	6.237623861126354e-26
500.0	0.0
501.0	3.530525331760052e-28
502.0	6.826383730183882e-48
503.0	1.4309046625882216e-293
504.0	9.744068443386583e-111
505.0	4.088520782113151e-134
506.0	0.0
507.0	1.2792227193936547e-104
508.0	0.0
509.0	3.0957327569483733e-145
510.0	0.0
511.0	1.822540735498829e-148
512.0	0.0
513.0	0.0
514.0	6.501881355109511e-117
515.0	0.0
516.0	0.0
517.0	1.1834999181398102e-115
518.0	9.128518893962602e-123
519.0	0.0
520.0	0.0
521.0	5.215270096356379e-128
522.0	0.0
523.0	5.608505826537916e-148
524.0	3.401407099827288e-13
525.0	3.965497442431584e-14
526.0	0.016677800188958338
527.0	1.135905541729569e-120
528.0	0.4058215123038891
529.0	0.004299968634849305
530.0	2.735638167814461e-111
531.0	3.4348442533907652e-15
532.0	0.02959894925897309
533.0	1.8692776357662255e-46
534.0	6.063485351046981e-144
535.0	2.1526901158367507e-88
536.0	4.113266209959859e-12
537.0	8.088209113696148e-107
538.0	0.0
539.0	0.0
540.0	0.0
541.0	5.884680307481118e-09
542.0	0.42198812639019073
543.0	8.954737609327471e-57
544.0	1.458057450058647e-110
545.0	0.0003087839937740714
546.0	1.3970245289101561e-05
547.0	1.0864695414883664e-169
548.0	1.6962609237917442e-52
549.0	1.0358185339561778e-88
550.0	1.1972985348674354e-114
551.0	0.0
552.0	3.064051542380528e-86
555.0	0.0
556.0	0.0
558.0	4.184227338540895e-07
559.0	0.005696671800563572
560.0	4.390722065852372e-307
564.0	1.3381135584764754e-50
565.0	5.390494006067901e-40
567.0	3.113125382453722e-73
568.0	5.448375551424497e-26
569.0	1.4410018541341687e-116
572.0	0.7643029861647783
573.0	5.0443684297787215e-05
575.0	8.704795859025017e-276
576.0	5.371113899293712e-208
577.0	4.801077968601906e-40
578.0	1.0342979376968174e-38
579.0	1.8093461983155208e-53
580.0	7.141933812929408e-151
581.0	0.0
582.0	0.0
584.0	1.1150034449434838e-140
585.0	1.4242914881030076e-181
586.0	5.241441876609991e-12
587.0	8.233560990405796e-135
588.0	1.2588664744434503e-93
589.0	0.0
590.0	8.755936258908622e-273
591.0	5.626275904736214e-217
592.0	0.0
596.0	2.7167869544307856e-06
597.0	9.169567229265891e-39
598.0	6.776338644985101e-05
599.0	1.543202885776839e-14
600.0	1.4033568001018815e-14
601.0	1.40517243312532e-05
602.0	3.539191340960236e-291
603.0	0.0
604.0	4.642705347380389e-40
605.0	0.0
606.0	0.0
607.0	0.0
609.0	5.658293858775524e-276
610.0	3.79076404567501e-213
611.0	1.4481651614325323e-68
612.0	0.16754771578080402
613.0	0.0014723867143335127
614.0	0.0008433680387580108
616.0	3.942071405491846e-16
617.0	2.606117776089279e-08
618.0	5.565872853978068e-52
620.0	5.076384667357485e-173
621.0	4.81609972725008e-160
623.0	6.209314406066593e-15
625.0	0.0
626.0	0.0
627.0	0.0
628.0	4.540792152430871e-08
629.0	8.63909977676943e-285
631.0	0.32905497084136454
632.0	3.9182839972353924e-128
633.0	1.247523924865542e-220
634.0	0.0
635.0	0.0
636.0	9.190502990798486e-307
637.0	1.0780025427262909e-116
638.0	3.720447467867099e-13
639.0	3.388332805515824e-26
640.0	1.5510358534329916e-07
641.0	1.952619303708793e-237
642.0	2.4352795287303437e-150
643.0	2.629189047616439e-112
644.0	0.44198554923283195
645.0	1.5413593197447683e-17
646.0	0.2644095427165521
648.0	0.3956288502520259
649.0	1.407891743941403e-41
651.0	7.628504230892867e-88
653.0	1.838387593088517e-57
654.0	0.0
657.0	1.8017661187028161e-103
658.0	5.579926296150058e-10
659.0	2.0383310861248783e-25
660.0	4.4571877699377645e-171
661.0	4.781440444942969e-118
662.0	0.0
665.0	1.1138180890494137e-16
666.0	0.4090525287241144
667.0	1.7619479906683494e-237
671.0	5.956137843511766e-11
672.0	1.7220776603017393e-58
673.0	3.206950037503743e-189
676.0	2.527223374595403e-282
677.0	1.516517276165328e-233
678.0	1.1408417691763589e-153
681.0	2.8554287833410325e-33
682.0	8.216295883246427e-08
684.0	1.0676160396310615e-46
685.0	2.0536159352827274e-09
687.0	8.837850759956722e-23
688.0	0.0
689.0	0.0
690.0	1.0149998598899768e-215
691.0	0.0027011293641101817
692.0	3.839259583131164e-68
693.0	2.9722119264514904e-69
696.0	3.68611703817465e-304
697.0	8.460317741889064e-124
699.0	1.4798973175409362e-125
700.0	0.5013068153509367
702.0	1.2397280066306136e-10
703.0	0.0
704.0	1.4668514080672753e-286
705.0	0.0
706.0	0.0
707.0	0.0
709.0	0.0
710.0	0.0
711.0	0.0
712.0	0.0
713.0	6.184494356145267e-184
714.0	1.9367757303915844e-77
715.0	4.6120904512927094e-212
716.0	3.058839051031332e-16
717.0	8.245335974791907e-12
720.0	9.034887747719753e-65
721.0	0.0
722.0	0.0
723.0	0.0
724.0	6.353966163186538e-66
725.0	0.43888245350602767
726.0	2.3328836466397013e-15
727.0	0.010426568292817377
728.0	7.875666525795292e-30
729.0	0.0
730.0	0.33889876023039417
731.0	1.2843064526366577e-122
732.0	1.7889921627956945e-255
733.0	4.9110995685346455e-188
734.0	0.0
735.0	8.397726799495581e-100
736.0	1.4608308083681456e-11
737.0	4.381999826605609e-20
738.0	1.5902271269417538e-247
739.0	1.3098897398263705e-111
742.0	1.4937807182659943e-17
743.0	0.0
744.0	5.587006853519771e-56
745.0	5.750588174833595e-26
746.0	1.6885613002840927e-14
749.0	1.4496919879065865e-55
750.0	1.3575428692932251e-11
751.0	5.805134755035933e-133
752.0	7.855024781064963e-226
753.0	8.180431306470909e-241
754.0	2.2108917002888365e-22
755.0	1.9450374724619253e-19
756.0	3.6959036845974217e-81
757.0	0.02959894925897309
758.0	0.941485214869228
759.0	1.9623079293541557e-197
762.0	0.0
763.0	7.222319923703082e-180
764.0	2.700714630300121e-88
766.0	0.0005196369249869062
767.0	1.1593383321789184e-63
769.0	2.9341144775337116e-153
770.0	2.0284880531005594e-73
771.0	5.220516065413674e-35
772.0	8.398617422018158e-26
776.0	4.255977299927393e-08
777.0	1.454340375408704e-147
778.0	2.7167869544307856e-06
779.0	0.0
780.0	0.0
783.0	0.0
785.0	3.7335221377674294e-08
787.0	9.543585901961301e-111
790.0	3.1655648719301823e-125
792.0	8.398617422018158e-26
793.0	3.107071052952916e-275
794.0	2.6206519828140643e-124
795.0	5.636294570568177e-264
797.0	6.787971191666777e-12
798.0	2.8674666726418205e-217
799.0	2.701588560668104e-22
800.0	9.93519455495409e-33
801.0	1.33064409802143e-113
802.0	1.0503342116784383e-111
803.0	6.079418035322953e-107
804.0	6.063268534644289e-13
807.0	0.3123050644488862
809.0	5.916675274605156e-13
813.0	2.23916148095313e-58
818.0	3.91897283309303e-243
819.0	0.0
821.0	6.386075040095269e-69
822.0	0.00697796293057283
824.0	5.294263134295427e-09
825.0	1.769303992675233e-77
826.0	1.6283805724491676e-167
827.0	2.964401982984948e-82
828.0	1.586983156216963e-97
831.0	0.0
832.0	2.0088150341016984e-10
833.0	1.2970006046927943e-08
834.0	8.779999742879676e-20
835.0	8.398617422018158e-26
839.0	1.265781588005537e-128
842.0	0.000346579986345925
843.0	1.064229263695721e-24
847.0	8.398617422018158e-26
854.0	2.7527893435191823e-16
857.0	0.03951228348369575
858.0	2.2528877940061183e-57
859.0	7.39014379179878e-56
861.0	0.0
863.0	1.4087569708983316e-129
866.0	1.8484335717427275e-52
867.0	0.008639877125006678
869.0	0.0
872.0	5.776514401251414e-30
873.0	0.0
875.0	7.037788561212232e-77
876.0	6.111496027933702e-08
877.0	1.834450343823752e-221
878.0	0.0
880.0	9.678317645304717e-47
881.0	5.486499217286365e-159
882.0	1.049535620550356e-40
883.0	2.3796247574672298e-49
884.0	3.0631325394844267e-161
886.0	2.4243587766907488e-12
887.0	0.0
888.0	0.0
889.0	0.0
890.0	1.2445996321386595e-248
891.0	0.0
892.0	0.0
893.0	0.0
894.0	9.037879090199892e-44
896.0	7.102768180972334e-35
897.0	3.258648453692598e-33
898.0	9.956270289143232e-07
900.0	4.820216633915547e-304
901.0	4.039095842958327e-73
902.0	4.083349437850787e-54
903.0	0.009182984470525516
904.0	0.017792890498746456
905.0	3.7169518714095497e-135
908.0	1.1713194152417135e-123
909.0	0.021899235622055237
912.0	1.4085670653407716e-67
913.0	3.5104092687404386e-125
914.0	4.2163425941870123e-103
917.0	1.2248941572874076e-195
918.0	7.3560886335917e-171
919.0	1.4182767860029418e-32
921.0	9.249507177273278e-08
922.0	0.2985581705866036
923.0	0.05696830722801956
924.0	1.166855415320197e-13
925.0	9.624862922191662e-107
926.0	4.4297186592672404e-92
927.0	1.1417753357663656e-09
928.0	1.8262683431168834e-20
930.0	0.2799946751595747
931.0	0.005348964668010716
934.0	0.0034292222176793355
935.0	5.5367237626710636e-33
936.0	2.0557588855434747e-60
937.0	0.0
944.0	1.6567706455119943e-23
945.0	4.276929922568959e-26
948.0	1.6042925867726767e-36
949.0	2.306072749378971e-139
950.0	6.723791844631575e-23
951.0	5.530939618958084e-117
952.0	1.1363241131157097e-19
953.0	4.93461299559859e-38
954.0	1.0737571994829712e-26
955.0	9.228462470251285e-18
956.0	4.1338664198919663e-181
957.0	2.8950954490146836e-123
958.0	8.7383744227941e-05
959.0	8.271898587634568e-129
960.0	7.781865185602772e-108
961.0	0.3706804387990766
963.0	0.9573082331500888
964.0	1.0824333352232093e-104
966.0	0.0001239764848356546
967.0	5.768220164183562e-13
968.0	7.071885074379172e-93
971.0	1.5558958037540587e-07
972.0	1.5558958037540587e-07
974.0	1.5558958037540587e-07
975.0	1.3668967164422062e-11
977.0	2.5859992985392037e-05
978.0	1.2084205727449928e-06
979.0	1.4948230432445792e-16
980.0	3.5940139200887193e-41
981.0	0.402256540404277
982.0	7.20839788496022e-22
984.0	1.1535885741793552e-32
986.0	6.478755308624648e-162
987.0	0.0
994.0	8.891508988914363e-14
1002.0	2.4355543622316197e-20
1003.0	0.4050542818585409
1007.0	3.3391296588669755e-09
1008.0	1.8741718680944523e-07
1014.0	0.0031562088695719897
1015.0	0.0
1016.0	3.6228455522237825e-274
1017.0	0.0
1018.0	1.9909100386829793e-39
1019.0	1.97413457480314e-54
1020.0	0.0014123817515388317
1021.0	6.659182528099323e-71
1022.0	1.7408245075206737e-112
1023.0	6.247185193673002e-200
1026.0	0.8026981204873246
1027.0	0.38585889793861855
1029.0	3.329406683576498e-76
1031.0	2.2592077389450732e-71
1032.0	1.072979128181719e-182
1035.0	4.978477520517455e-22
1036.0	6.237623861126354e-26
1037.0	0.0
1039.0	6.826383730183882e-48
1040.0	1.4309046625882216e-293
1041.0	9.744068443386583e-111
1042.0	4.088520782113151e-134
1043.0	0.0
1044.0	1.2792227193936547e-104
1045.0	0.0
1046.0	3.0957327569483733e-145
1047.0	0.0
1048.0	1.822540735498829e-148
1049.0	0.0
1050.0	0.0
1051.0	6.501881355109511e-117
1052.0	0.0
1053.0	0.0
1054.0	1.1834999181398102e-115
1055.0	9.128518893962602e-123
1056.0	0.0
1057.0	0.0
1058.0	5.215270096356379e-128
1059.0	0.0
1060.0	5.608505826537916e-148
1062.0	3.965497442431584e-14
1063.0	0.016677800188958338
1064.0	1.135905541729569e-120
1067.0	2.735638167814461e-111
1068.0	3.4348442533907652e-15
1070.0	1.8692776357662255e-46
1071.0	6.063485351046981e-144
1072.0	2.1526901158367507e-88
1073.0	4.113266209959859e-12
